Path,Truth
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027573.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022739.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09260.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20722.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54513.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18073.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32621.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32443.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022451.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027849.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18953.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008279.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09343.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07146.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022245.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009706.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32220.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32426.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077238.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32541.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09032.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32923.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092772.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027347.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11565.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008843.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085558.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058221.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11028.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037139.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037000.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11172.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077836.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092850.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32337.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058193.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08512.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09247.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18636.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060118.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009691.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09532.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009309.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18882.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08079.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12200.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022690.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009550.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092104.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092576.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058408.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077016.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008459.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037655.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009437.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008157.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54664.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009841.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08886.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11643.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12337.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058965.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008916.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077946.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54667.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18239.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57479.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085353.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12328.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32781.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32148.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54476.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54552.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08393.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022539.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092000.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077758.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022498.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037379.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18952.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09178.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18986.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20694.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027224.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027170.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008896.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058439.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12466.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092655.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11837.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027826.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32121.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08264.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07628.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08046.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08836.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027595.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32768.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060241.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008263.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07058.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092158.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058366.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009314.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07820.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54744.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077382.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20475.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32409.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085958.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09954.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11803.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022554.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058873.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08776.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027321.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54268.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077548.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058096.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027412.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085192.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085290.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18707.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008584.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12914.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058587.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008295.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022341.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09686.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022201.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54505.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037276.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18381.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060907.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027422.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20214.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54726.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20131.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060505.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037236.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32021.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058585.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11134.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11946.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092361.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058446.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11304.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085528.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008995.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08572.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08121.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008793.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12698.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027068.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058620.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57229.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058154.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09771.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54891.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077355.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058337.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18192.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20347.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077980.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092274.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022320.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32817.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54799.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058249.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18966.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008284.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57380.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085803.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092751.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060729.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077601.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09438.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54091.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/12064.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11526.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18168.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092466.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20015.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09179.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32821.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20024.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07922.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07801.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008114.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092488.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20548.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11213.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11380.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32215.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09069.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022382.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11192.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009812.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092786.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/060725.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037086.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058114.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022780.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08416.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20929.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077873.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08054.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54782.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077156.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037625.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07706.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/11645.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32602.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058581.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037209.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027550.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/058777.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09417.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092738.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/08155.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037144.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07818.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54395.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092462.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085555.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32952.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/037232.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18407.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57064.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077549.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07598.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/09863.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/027231.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32287.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009710.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/20750.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077191.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009188.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/07437.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/18728.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077655.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32315.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/092632.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/32218.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/077397.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/54892.png,1
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008344.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/009273.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/008759.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/085486.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/FAKE/022321.png,0
/Users/srijit/Documents/Projects Personal/LPQ-NET/datasets/REAL/57465.png,1
